0x4499e858aad19658c8418b1020536e8dd11857323dfae62d081fe891899d4256, 1557427492, ETH, 0.0004116242096712247, BAT, 0.2297558733445026
0x4b64f26303ce389160435b40f1642594a107aa3dd9553758d98d971b4f26dd86, 1560613648, SAI, 281.6401457990217, BAT, 814
0x6b0e9ce496764134d9227ffc1d9526f6ce3596f1b0fc49de230538bfc336c66e, 1561750606, SAI, 211.53211452248968, BAT, 676
0xda59368819f474da491ca1506ccdaeac04d9e976cf6057a0398de2e2880d4825, 1562502328, SAI, 142.49536170678527, BAT, 450
0x0c28c4f46ff407a91f47b8a6ec3f33197553a2acb1364516548214f91ef78884, 1562702718, ETH, 0.3405942965377051, BAT, 338.90792207025834
0xe68a8f1f3649f5d92802298d1065cd8ff934dd2741a448edb5f9326fc117294a, 1562764465, ETH, 0.5154853479957942, BAT, 512.736172370736
0x720ac40b31e7e2acb03fd9397caa8c66cd5816a7d5494b68c6023906d102244f, 1562768838, ETH, 6.318152630615762, BAT, 6193
0x246a94998338ff4984663bc9cb6a7a41975385de0e034d98b1542ea23a6f853e, 1563571122, USDC, 1.0753640792360053, BAT, 4.1635
0x92812f06c293593a8cfe7d4ff75fdf5f1310d896eaf64081599bfb9545893eaf, 1563606656, ZRX, 2.231671869505039, BAT, 2.0396
0x36d1f3532b53cb6d3bb041b29eba03706b99855ca0a289a7229f3c4cafbefd76, 1563851231, ETH, 0.7287480822497248, BAT, 600.0807238291716
0xdf2f4f67fc0234359117edf51e52a33fa01053de3dc1359b38c802b16623cc35, 1563851565, SAI, 0.0005034002570262815, BAT, 0.00192232320699675
0x24eb91ce8b0830822a5ec866e52c2760a139dd7555eb008d6640acb9ffd3d6d2, 1564173230, ETH, 3.46333713283076, BAT, 2802
0xaa2594beb434672fe74e67d98d34dffded9a0cee94eadf9b1c347cad05f23609, 1564262605, ETH, 0.0066650064893549596, BAT, 5.0355
0x6985bd4016e28da57520aba3d7f6a2c80f0b897c54d0bb7f93c5e178c5d5b72c, 1564992596, SAI, 0.9303286106330819, BAT, 3.7069
0x1911a7d806c216fba5b4f8f5dc1df4d759170db2eb22be2195c4e8dd599774a2, 1565152847, ETH, 0.020910126827374705, BAT, 20.8949
0xd21795936919c04642e41b8ef81d7b62161e46046b3d83cafc46b358b4baade4, 1565168830, ETH, 0.05734887120216259, BAT, 53.3026
0xc975319f7014fe611c9503b8733dce58734f65fd054dde43c544d8185e9a6ef6, 1565956829, ETH, 0.1941915311607297, BAT, 185.7896719938332
0x69e461c01654189b32e91821505b9f955d19bfbaea28787956cf5ae537d8213f, 1566047324, ETH, 2.986621436760962, BAT, 2904.9999999999995
0xc7713a6937d139d6433c079924d02a7aecefc5fccd4ed6a33768be15a92fd561, 1566123471, SAI, 105.37091847009187, BAT, 555.1433231214264
0x07ea31c791c9739528784a025996d56ff8496a66c529e694c4c8a4bfd9b79f25, 1566467851, ETH, 0.011904660488348394, BAT, 10.5713
0xbcab12befa23e8833bebea112c43b8a3e9929f4dd9771978032746f5b0f50d2c, 1566778863, SAI, 253.94983674681123, BAT, 1223.9861778821578
0xdb7d0e68d0e19768201f977ca13a109194a2eedf595e11643f41f605dbead213, 1567004545, SAI, 58.741582969932516, BAT, 290.861490995631
0x5f8995bfb07a5ddbc879a40fb61f043341a4a523493596af79065f5208dac72d, 1567773450, SAI, 54.11816174058248, BAT, 298.44239006602015
0xf3c0dfdb72fe38fbdf54591eefaa3b2cf6e240a7fd8f7db505cf888d0fd0562f, 1567775491, SAI, 25.83423660418462, BAT, 142.51709861833234
0x1674767be5b60bc0c6c6cc5df9c3c3dd41b61cfa1204bd07c9cf761126746dc7, 1567837262, SAI, 79.78332369930997, BAT, 470.1182666700731
